Image,EAR,MAR,Drowsy
image_8265.jpg,0.381727225782976,0.7052311860569738,0
image_8294 (2).jpg,0.5410710646459841,0.7501663134006954,1
image_8294.jpg,0.37848609862072113,0.714569449932204,0
image_8323 (2).jpg,0.5500616982489109,0.7503343776492517,1
image_8323.jpg,0.3825981363625818,0.698400536141749,0
image_8352 (2).jpg,0.5645161072087708,0.6849097354659148,1
image_8352.jpg,0.38183225221879113,0.707166675944352,0
image_8381 (2).jpg,0.5550493694011827,0.7326083665307113,1
image_8381.jpg,0.37905418749112574,0.7083876912186259,0
image_840 (2).jpg,0.3949515434148968,0.5638616361877166,0
image_840 (3).jpg,0.39191886376726126,0.574793189926743,0
image_840 (4).jpg,0.4634387814697803,0.8864288384922636,1
image_840 (5).jpg,0.4410802954929372,0.9828860762367513,1
image_840.jpg,0.4408042590155598,0.7470114858518833,1
image_841 (2).jpg,0.3666902636055787,0.7265691776168626,0
image_841 (3).jpg,0.43246648567585266,0.5336875082539705,1
image_841.jpg,0.44533564240449486,0.5669938018913147,1
image_8410 (2).jpg,0.5345689203840827,0.7715687116179059,1
image_8410.jpg,0.37186886975222777,0.7391157989659454,0
image_8430.jpg,0.3915575667779164,0.5480956770133102,0
image_8439 (2).jpg,0.5534725951656467,0.7204737877231606,1
image_8439.jpg,0.37660621412958195,0.7434049926313291,0
image_8460.jpg,0.39161536353719506,0.535513849199467,0
image_8468 (2).jpg,0.5796774035113283,0.6806554689872883,1
image_8468.jpg,0.3719563420914005,0.7511699834311781,0
image_8497 (2).jpg,0.5371583501559404,0.7642499001958248,1
image_8497.jpg,0.3730493484236487,0.7750381189023042,0
image_8520.jpg,0.385597397052184,0.538479511091689,0
image_8526 (2).jpg,0.5516047224109426,0.7373545619648559,1
image_8526.jpg,0.37987129491902916,0.7430175243179826,0
image_8550.jpg,0.38955105265196266,0.5326267558810379,0
image_8555 (2).jpg,0.5546579110200253,0.6740997048334094,1
image_8555.jpg,0.37650559884948176,0.7298948427001557,0
image_8584 (2).jpg,0.5527966277615731,0.7154401538772825,1
image_8584.jpg,0.375684425328905,0.7258122574706454,0
image_8613 (2).jpg,0.5492575315209076,0.7216350960905838,1
image_8613.jpg,0.365677858162918,0.7444492375913887,0
image_8642 (2).jpg,0.5499450048674956,0.7499931826323762,1
image_8642.jpg,0.3664983897776046,0.7656062687810403,0
image_8670.jpg,0.3814216230695361,0.5273083754930957,0
image_8671 (2).jpg,0.5602360799512212,0.6724039456579844,1
image_8671.jpg,0.3679169866400863,0.738521486214636,0
image_87.jpg,0.4210115024879195,0.4834177924842336,1
image_870 (10).jpg,0.42400897513963864,0.4903944471440712,1
image_870 (2).jpg,0.40080500708706357,0.6500816277470527,1
image_870 (3).jpg,0.3909544197081096,0.6137961869940658,0
image_870 (4).jpg,0.395720248686865,0.5733212969480794,0
image_870 (5).jpg,0.39496093144269734,0.5705882135703371,0
image_870 (6).jpg,0.4079166408511616,0.9473978774203236,1
image_870 (7).jpg,0.39262738558692367,0.9268850846926622,0
image_870 (8).jpg,0.4491216654467487,0.564232264470462,1
image_870 (9).jpg,0.37177443591756554,0.6584053833076101,0
image_870.jpg,0.4477957831599868,0.9443711949870217,1
image_8700 (2).jpg,0.3790815507163974,0.5458070372219911,0
image_8700.jpg,0.371060286762678,0.7396607872274084,0
image_8729 (2).jpg,0.5447375458977665,0.7249146637645763,1
image_8729.jpg,0.36618018330227964,0.7526827774694558,0
image_8730.jpg,0.3762165783695941,0.5318418888430022,0
image_8758 (2).jpg,0.5415247506423961,0.7550126373474682,1
image_8758.jpg,0.36987199330637477,0.7370237420173701,0
image_8760.jpg,0.377467300125666,0.5304781705592221,0
image_8787 (2).jpg,0.5622452605731776,0.7054932706561345,1
image_8787.jpg,0.3718278916758295,0.7454407217982926,0
image_8790.jpg,0.3736103666487115,0.5372132464962109,0
image_8816 (2).jpg,0.5481947921069648,0.7061736390046716,1
image_8816.jpg,0.37238886571361773,0.7431169569642865,0
image_8820.jpg,0.37808230061857107,0.5452226727086615,0
image_8845 (2).jpg,0.5631852336713927,0.6946925226528661,1
image_8845.jpg,0.3678364222416099,0.7386642528978858,0
image_8850.jpg,0.38495701750939637,0.5392232725395022,0
image_8874 (2).jpg,0.5372119215035964,0.6906763788616417,1
image_8874.jpg,0.3623361545323509,0.8040326174576301,0
image_8880.jpg,0.3855020949497924,0.5447218365216363,0
image_8903 (2).jpg,0.5634394103330357,0.7119900187291128,1
image_8903.jpg,0.365803518939342,0.7672022483422061,0
image_8910.jpg,0.3803934704090902,0.5457210166990271,0
image_8932 (2).jpg,0.5537317787212823,0.6724278169403988,1
image_8932.jpg,0.36642163151938334,0.7615985566783369,0
image_8961 (2).jpg,0.5699356064400449,0.704402776304677,1
image_8961.jpg,0.36989729854368486,0.7564287120956209,0
image_899 (2).jpg,0.4406050448102423,0.4692706618775313,1
image_899.jpg,0.4618379976218603,0.5942465041088169,1
image_8990 (2).jpg,0.5360543871677217,0.728801950825061,1
image_8990.jpg,0.3708890577330626,0.7509223341919785,0
image_90 (2).jpg,0.38547597763428465,0.502382717226598,0
image_90 (3).jpg,0.4352738582307523,0.944658135889145,1
image_90.jpg,0.3960727744875623,0.5356265915630741,0
image_900 (2).jpg,0.3974111167666344,0.5838200642170487,0
image_900 (3).jpg,0.3940595164410793,0.5705608571294742,0
image_900 (4).jpg,0.4019459477006032,1.0018030187846372,1
image_900 (5).jpg,0.4990605101921993,0.6932730796443715,1
image_900 (6).jpg,0.4093052917349042,0.9060635783254383,1
image_900.jpg,0.39374771229030825,0.728021498430266,0
image_9019 (2).jpg,0.3992878975901197,0.7160409160827284,0
image_9019 (3).jpg,0.5330432297400077,0.7061573641127191,1
image_9019.jpg,0.4629766900151385,0.5737938593912102,1
image_9048 (2).jpg,0.5525968671169521,0.7217020035321924,1
image_9048.jpg,0.3745011864064398,0.7174623241518162,0
image_9077 (2).jpg,0.5308886036452327,0.7699228944896048,1
image_9077.jpg,0.3730443119145045,0.7058531271572335,0
image_9106 (2).jpg,0.568703142228914,0.6316134995704514,1
image_9106.jpg,0.37331933567453013,0.7571063550231671,0
image_9135 (2).jpg,0.5735863643955916,0.7375065482936963,1
image_9135.jpg,0.3732111533931394,0.7136445353839326,0
image_9164 (2).jpg,0.535160550295421,0.7663021536590113,1
image_9164.jpg,0.364628276694112,0.7438521448320209,0
image_9193 (2).jpg,0.5856060404456591,0.6727334599329017,1
image_9193.jpg,0.37120339490347143,0.8018556985464008,0
image_9222 (2).jpg,0.5805726408995313,0.7605324642539564,1
image_9222.jpg,0.3715115651021609,0.7641051789127024,0
image_9251 (2).jpg,0.5348277215172859,0.779973257487706,1
image_9251.jpg,0.3783809362503586,0.7370140155581525,0
image_928 (2).jpg,0.36689371464353676,0.7253179122098922,0
image_928 (3).jpg,0.42722509825870836,0.4898162976039631,1
image_9280 (2).jpg,0.5650256188024423,0.7771750865994075,1
image_9280.jpg,0.3720318879417944,0.7352624719884058,0
image_930 (2).jpg,0.39705237428539253,0.6187310778147275,0
image_930 (3).jpg,0.39795777701782786,0.5113468210206709,0
image_930 (4).jpg,0.4188838606938535,0.9884372942554468,1
image_930 (5).jpg,0.42295676305695484,0.8256644133549756,1
image_930.jpg,0.4706791609680237,0.9238421385638012,1
image_9309 (2).jpg,0.549079496177622,0.6861112224413455,1
image_9309.jpg,0.3823175392733493,0.6796213756679104,0
image_9338 (2).jpg,0.5559992147290025,0.8198418283681917,1
image_9338.jpg,0.37725069059523747,0.7246522558734483,0
image_9367 (2).jpg,0.5533583414822316,0.7152887084809775,1
image_9367.jpg,0.3735848483953184,0.7195841012945504,0
image_9396 (2).jpg,0.5559824683284742,0.7021507444633948,1
image_9396.jpg,0.36486085866236534,0.7223367001139747,0
image_9425 (2).jpg,0.5572170377090057,0.7863653005188685,1
image_9425.jpg,0.3692770496567771,0.722883310471577,0
image_9454 (2).jpg,0.540981633429667,0.7516270059620846,1
image_9454.jpg,0.3668416628244167,0.7498004985063199,0
image_9483 (2).jpg,0.544380313614427,0.7691676358840571,1
image_9483.jpg,0.3661081858444952,0.7201263370893582,0
image_9512 (2).jpg,0.5277588089382148,0.6747832004036383,1
image_9512.jpg,0.3643245017971977,0.7475343893274518,0
image_9541 (2).jpg,0.5756685178605176,0.7295484164576498,1
image_9541.jpg,0.3665736849324964,0.7363285533350188,0
image_957 (2).jpg,0.3674555592389078,0.6894656060173843,0
image_957 (3).jpg,0.4333843286266091,0.48082620304637574,1
image_9570 (2).jpg,0.5521920758943306,0.8039967619170112,1
image_9570.jpg,0.37115344741383527,0.7205634572813101,0
image_9599 (2).jpg,0.547420118529663,0.8233302337067147,1
image_9599.jpg,0.3685513368088208,0.7564723637155834,0
image_960 (2).jpg,0.4286909900319321,0.7979495587014324,1
image_960 (3).jpg,0.3976874283128509,0.532753827491945,0
image_960 (4).jpg,0.42286765953636196,0.9400639202034757,1
image_960 (5).jpg,0.4060355363429119,0.9423256993298738,1
image_960.jpg,0.40158142917979367,0.6390789756117767,1
image_9628 (2).jpg,0.5255184045498367,0.6972588281017109,1
image_9628.jpg,0.3672022577438988,0.7594858746185305,0
image_9657 (2).jpg,0.4824751634870348,0.6081958035151274,1
image_9657.jpg,0.3685646036902847,0.7598688963901723,0
image_9686 (2).jpg,0.42971208225415014,0.43385028531682035,1
image_9686.jpg,0.3677187843851638,0.765942500830166,0
image_9715 (2).jpg,0.45399533004006765,0.4679370527173076,1
image_9715.jpg,0.3674136239524506,0.7674298988015588,0
image_9744 (2).jpg,0.4608909245981898,0.5139862014452964,1
image_9744.jpg,0.3707758192221904,0.7435104565964428,0
image_9773 (2).jpg,0.48521183414487357,0.5065931489809801,1
image_9773.jpg,0.368545580117534,0.7470947590415389,0
image_9802 (2).jpg,0.5401180299685614,0.7753388523334666,1
image_9802.jpg,0.3739175778676357,0.744572003414145,0
image_9831 (2).jpg,0.5568297586972939,0.7756890670485705,1
image_9831.jpg,0.37448648274837104,0.7337440303527932,0
image_986.jpg,0.41571607329698623,0.6296452915649589,1
image_9860 (2).jpg,0.5355902725971815,0.7738628412403522,1
image_9860.jpg,0.37142168759207117,0.7351263867581069,0
image_9889 (2).jpg,0.5484964277592042,0.8065037382647465,1
image_9889.jpg,0.36785583934206617,0.7563275408355248,0
image_990 (2).jpg,0.44893448939611946,0.8202522010233392,1
image_990 (3).jpg,0.3905033564223004,0.9931289055878864,0
image_990 (4).jpg,0.4585817772802425,0.8823484195843498,1
image_990 (5).jpg,0.4199219367749476,1.009010530527817,1
image_990 (6).jpg,0.4821163494965454,1.0161521106395652,1
image_990 (7).jpg,0.4416438678083129,0.9740577315287816,1
image_990.jpg,0.4018197236168777,0.585427925840909,1
image_9918 (2).jpg,0.41818267459947467,0.7068807555503646,1
image_9918 (3).jpg,0.5644433370206855,0.7267702863806117,1
image_9918.jpg,0.4722237516755051,0.6355235177529747,1
image_9947 (2).jpg,0.5615541303012459,0.7214263659918543,1
image_9947.jpg,0.37495354049706214,0.7137778885854759,0
image_9976 (2).jpg,0.5308987873844461,0.8854732304592065,1
image_9976.jpg,0.37453742432491266,0.7435213231901106,0
image__0.jpg,0.38892635000240117,0.5647601486701239,0
image__10034.jpg,0.42868741320010295,0.5461840762438779,1
image__10092.jpg,0.43937487127229613,0.5350726720435592,1
image__1015.jpg,0.4424797085266762,0.6528116064645056,1
image__10150 (2).jpg,0.4171577317126597,0.536774753476252,1
image__10150.jpg,0.423934726586765,0.5644696574533927,1
image__10237.jpg,0.46029266946894204,0.5373397971240212,1
image__10266 (2).jpg,0.4107433550001942,0.60660141061027,1
image__10266.jpg,0.46958435981962454,0.5181756411989585,1
image__10295.jpg,0.44860612872011973,0.5348804645173968,1
image__10324.jpg,0.4425954225245483,0.5473495207824983,1
image__10353.jpg,0.44199998509737914,0.5390350386767132,1
image__10382.jpg,0.44016625243000557,0.5466560369281035,1
image__10411.jpg,0.45007922513529236,0.5382903756810506,1
image__1044.jpg,0.42874481292322497,0.5905670303612809,1
image__10469.jpg,0.4820437350919198,0.4876877412408965,1
image__10498.jpg,0.4588109608379321,0.5494926324610316,1
image__10527.jpg,0.4592571476771504,0.5307080007557818,1
image__10585.jpg,0.4391462450831993,0.5269702090300233,1
image__10614.jpg,0.4486549850213344,0.5507619269881396,1
image__10672.jpg,0.451481392198036,0.5386868774617982,1
image__10701.jpg,0.4489042469962658,0.5289495105606871,1
image__10730.jpg,0.46831894335730584,0.5200641985083392,1
image__10759.jpg,0.45169876799319963,0.5305863761512962,1
image__10817.jpg,0.4704602864529077,0.5175476989432785,1
image__10875.jpg,0.4507542382602917,0.5131691170936696,1
image__10962.jpg,0.41913185235577133,0.5630404012054451,1
image__1102 (2).jpg,0.4291564764293778,0.5256647034845526,1
image__11020.jpg,0.45005861155594484,0.5356980027468778,1
image__11194.jpg,0.5019360602115694,0.49293941302270067,1
image__11252.jpg,0.4635587884317582,0.5048994803565191,1
image__11281.jpg,0.4669432692626918,0.48105323321970295,1
image__1131 (2).jpg,0.4223163660222673,0.4392314467084099,1
image__1131.jpg,0.47354983143751117,0.46975053447555515,1
image__11310.jpg,0.49330390428373183,0.48362858346470605,1
image__11339.jpg,0.4658804262139891,0.5080806104671288,1
image__11368.jpg,0.47421064740745056,0.4754340508078037,1
image__11397.jpg,0.4670403341014635,0.49244790993580595,1
image__11426.jpg,0.4669108015080736,0.49800184177714835,1
image__11455.jpg,0.46704718361453207,0.5029066025297201,1
image__11484.jpg,0.4660585404814863,0.5086007169783368,1
image__11513.jpg,0.4841978922517328,0.4967267114694214,1
image__11542.jpg,0.41222043615684073,0.5591404729739712,1
image__116.jpg,0.41246505498316977,0.5817066409385085,1
image__1160.jpg,0.4687001420531989,0.4860584848869887,1
image__11600.jpg,0.48053104335454133,0.5084540315807747,1
image__11687.jpg,0.4852759669931719,0.5276068332250072,1
image__11716.jpg,0.49206341042245694,0.5195012148622032,1
image__11774.jpg,0.49311119394272934,0.5600172521865825,1
image__11803.jpg,0.5112117621518413,0.4868033809047578,1
image__11832.jpg,0.4992183549683691,0.5830043589960028,1
image__11861.jpg,0.4793038965555908,0.5396781274445421,1
image__1189 (2).jpg,0.4035598763607027,0.5747316933160729,1
image__1189.jpg,0.4808497862069834,0.501979643017799,1
image__11948.jpg,0.4957501837429624,0.5321740257709384,1
image__12064.jpg,0.49569048775576685,0.5019515572524308,1
image__12093.jpg,0.4988737578464093,0.5451273707250907,1
image__12151.jpg,0.5001345781980121,0.511933766772208,1
image__1218 (2).jpg,0.4007633194636224,0.5456235453004147,1
image__1218.jpg,0.4724452728386396,0.5141876533216562,1
image__12180 (2).jpg,0.442249809109586,0.4415970663744534,1
image__12180.jpg,0.4892466442092484,0.5512970107631513,1
image__12238.jpg,0.49212291091163984,0.4992658779618101,1
image__12325.jpg,0.44070623907296147,0.692538261858317,1
image__12354.jpg,0.46470216123097297,0.6698336524666638,1
image__12383.jpg,0.4496041816417482,0.6442187498725322,1
image__12412.jpg,0.4413121547592461,0.6384003584612041,1
image__12441 (2).jpg,0.4432984671158857,0.6188632799037534,1
image__12441.jpg,0.48470323996484255,0.5169488590405174,1
image__1247.jpg,0.3995143182334392,0.5592864313110627,0
image__12470 (2).jpg,0.43717992757667723,0.5575757922550585,1
image__12470.jpg,0.4925667127327571,0.5606995671339703,1
image__12499.jpg,0.4519541774956991,0.5910212215358183,1
image__12528.jpg,0.4569325000896879,0.6213744402538784,1
image__12557.jpg,0.43500567336091406,0.6304700390423763,1
image__1276 (2).jpg,0.39694016572257973,0.5722421348817789,0
image__1276.jpg,0.4853174609068749,0.48480035512146785,1
image__12789.jpg,0.39502299347636793,0.49853959033349476,0
image__12818.jpg,0.3935743089787689,0.45993665699893915,0
image__12905.jpg,0.3769305884388501,0.5540166548104691,0
image__12934.jpg,0.39616131396603094,0.5363492170056801,0
image__12963 (2).jpg,0.40034438871147227,0.5409484637552754,1
image__12963.jpg,0.5053254337585087,0.5034873717438781,1
image__12992.jpg,0.4912912843006183,0.5353944655317561,1
image__1305 (2).jpg,0.39343198169739924,0.6303582518064702,0
image__1305.jpg,0.47705109743021257,0.4958055332351582,1
image__13166.jpg,0.49858336406851755,0.5322248791326084,1
image__13224.jpg,0.49711662331690953,0.5358352775254012,1
image__13253.jpg,0.4993587238769792,0.49239279693497967,1
image__13282.jpg,0.5054554066120813,0.4986818319790962,1
image__13311.jpg,0.49757419513527534,0.5258543379507927,1
image__1334 (2).jpg,0.4071992038721485,0.5495297590764551,1
image__1334.jpg,0.48316219067053984,0.4824738771517322,1
image__13340.jpg,0.5065139558035527,0.5077295248498908,1
image__13514.jpg,0.503361465048213,0.5366946640623401,1
image__13601.jpg,0.4846670034816204,0.5968677678910637,1
image__1363 (2).jpg,0.3903664505501265,0.576596244235461,0
image__1363.jpg,0.48224923549796067,0.48471111239907544,1
image__13630.jpg,0.4861429843331948,0.5830368302364931,1
image__13659.jpg,0.49777877739179566,0.4948496109282473,1
image__13717.jpg,0.5069043248085213,0.48974081250590573,1
image__13746.jpg,0.49173569072073015,0.515086155514429,1
image__1392 (2).jpg,0.39037292415606206,0.5611750992314941,0
image__1392.jpg,0.4846413497416969,0.4696209853193927,1
image__13978.jpg,0.42511871630806,0.5411125619540331,1
image__14007.jpg,0.39566140438838615,0.520385342848965,0
image__14181.jpg,0.38663547446984237,0.5596727724270286,0
image__1421 (2).jpg,0.3950697899719383,0.5554106925347329,0
image__1421.jpg,0.47892094770941007,0.5001702415655825,1
image__14384.jpg,0.5097626163785876,0.5125648938549784,1
image__14413.jpg,0.5163122881451072,0.48942912518712134,1
image__14442.jpg,0.5162748502358656,0.5165152498298001,1
image__14471.jpg,0.5396736465015763,0.5018889483723633,1
image__145.jpg,0.42215658846982207,0.6060117173812619,1
image__1450 (2).jpg,0.38983217780149837,0.607993747241035,0
image__1450.jpg,0.4812616315623969,0.5002867871041367,1
image__14500.jpg,0.42472785855355144,0.5053939443559232,1
image__14558.jpg,0.42876749311515705,0.5551509462822876,1
image__14616 (2).jpg,0.41177162960510094,0.5540024324647348,1
image__14616.jpg,0.42528068071696246,0.5965022736797961,1
image__14645.jpg,0.42028227367953297,0.5024189113278692,1
image__14674.jpg,0.42436967835007294,0.5418167697119337,1
image__14703 (2).jpg,0.3935097720533902,0.5798697910554963,0
image__14703.jpg,0.40906509055165985,0.47275882237011757,1
image__14732.jpg,0.415106022607615,0.5878308325063313,1
image__14761.jpg,0.485611400428584,0.5093523840519344,1
image__1479 (2).jpg,0.3917469977623823,0.5424515645987548,0
image__1479.jpg,0.4857445192583069,0.5320046956292083,1
image__14819.jpg,0.49750988416627795,0.4595154843466122,1
image__14877.jpg,0.4074524941355083,0.5257224884633925,1
image__14906.jpg,0.43659025602425916,0.5538251437155666,1
image__14935.jpg,0.4264423760897933,0.5633211911762613,1
image__14964.jpg,0.42423639307662603,0.6251694891629765,1
image__14993.jpg,0.39354467352982747,0.571906012465706,0
image__15022.jpg,0.45553904568818404,0.6638054482910655,1
image__1508.jpg,0.3984937002769732,0.5689481682477782,0
image__15196.jpg,0.44783635058849913,0.5583551901587919,1
image__15312.jpg,0.46636020197141376,0.5723868606820934,1
image__1537 (2).jpg,0.39522664540407326,0.580047286308553,0
image__1537.jpg,0.4813159809243095,0.4776267775569979,1
image__15370.jpg,0.4115924351282596,0.5746867760619768,1
image__15399.jpg,0.4483168701036161,0.5503387738818574,1
image__15486.jpg,0.4306759984655144,0.5453054318080689,1
image__15515.jpg,0.41535596685622056,0.541009249629675,1
image__1566.jpg,0.3921562455151174,0.5477371716418218,0
image__1595 (2).jpg,0.4015789729871971,0.5926781495215778,1
image__1595.jpg,0.48792437636058517,0.47183929757845566,1
image__15950 (2).jpg,0.3946577178662203,0.5813508687293373,0
image__15950.jpg,0.45701763235405307,0.5784476016579646,1
image__15979.jpg,0.46857253569280355,0.4714244541764513,1
image__16095.jpg,0.4428540345323758,0.5642266805817369,1
image__16124.jpg,0.4569062805557712,0.5805033471459311,1
image__16153.jpg,0.40596027289723347,0.5384180092937296,1
image__1624 (2).jpg,0.3923596681440971,0.5729493710153236,0
image__1624.jpg,0.48795967376325705,0.49369569849197975,1
image__16385 (2).jpg,0.4329666953835223,0.6308352869246341,1
image__16385.jpg,0.4439712175622899,0.501509642938825,1
image__1653 (2).jpg,0.39650522429958024,0.662606593750708,0
image__1653.jpg,0.48933080888910896,0.4740348740636137,1
image__16675.jpg,0.434806578675203,0.5645419885311046,1
image__16733.jpg,0.4385030693411368,0.5653806199363713,1
image__1682.jpg,0.39418576138585293,0.6184595605823757,0
image__16936.jpg,0.4133151517303465,0.5274672151421896,1
image__17023.jpg,0.4700046183433519,0.5175907360546086,1
image__17081.jpg,0.4129255429548605,0.5371522828397431,1
image__1711 (2).jpg,0.4005514180205926,0.5461258500722572,1
image__1711.jpg,0.48462273316841653,0.4986442225780682,1
image__17168.jpg,0.4257176694164147,0.4829735913049613,1
image__17197.jpg,0.46935485602514554,0.4954669245062846,1
image__17226.jpg,0.4134500594399377,0.5274765021889067,1
image__17284.jpg,0.4105011100408963,0.6150222588421214,1
image__17313.jpg,0.45725889260853403,0.5208021912476756,1
image__17371.jpg,0.4511575534120001,0.5216288539835915,1
image__174.jpg,0.4183238372751224,0.5596170107936864,1
image__1740 (2).jpg,0.40541403985715463,0.5663193073601998,1
image__1740.jpg,0.4902903925303271,0.47287352400917926,1
image__17400.jpg,0.46119196136866786,0.5545747942077531,1
image__17458.jpg,0.463209786818065,0.5534693857567498,1
image__17516.jpg,0.4428006021716308,0.5360762010659061,1
image__1769 (2).jpg,0.39613412858253955,0.5485483921713395,0
image__1769.jpg,0.4902027978312451,0.48165061125224057,1
image__17835.jpg,0.4770141050538357,0.49758817344004336,1
image__17893.jpg,0.465834067798086,0.4662492309405089,1
image__1798 (2).jpg,0.3988631301094646,0.5403020235053909,0
image__1798.jpg,0.48828375201275476,0.4861208042072582,1
image__18241.jpg,0.4429371731163274,0.5240046874357766,1
image__1827 (2).jpg,0.3854951973569899,0.5661151245753963,0
image__1827.jpg,0.48524117193229455,0.473171241833512,1
image__18270.jpg,0.41331089131850146,0.5321958183588448,1
image__1856 (2).jpg,0.3867389063410757,0.5544384801266705,0
image__1856.jpg,0.4900398992225312,0.49249034123829644,1
image__1885 (2).jpg,0.3908876926052364,0.524755355143085,0
image__1885.jpg,0.48699054636363465,0.4893049024966232,1
image__1914 (2).jpg,0.39215021405594774,0.5467765329726239,0
image__1914.jpg,0.4858000765719619,0.47262633158334205,1
image__1943 (2).jpg,0.3868589430893893,0.5327111740896696,0
image__1943.jpg,0.48658660669582254,0.48864855727329143,1
image__1972 (2).jpg,0.38882517065062705,0.5241900022863494,0
image__1972.jpg,0.4833704821626884,0.490383027832984,1
image__2001 (2).jpg,0.38926051996084093,0.5302324535468178,0
image__2001.jpg,0.4863398589027833,0.47646059348903597,1
image__203 (2).jpg,0.40326335099495014,0.5161057614432953,1
image__203.jpg,0.47724143847468836,0.4743235246573207,1
image__2030 (2).jpg,0.40850020741713267,0.532006455317667,1
image__2030.jpg,0.4885440368120196,0.4752037195956059,1
image__2059 (2).jpg,0.392594841828967,0.5188003226070593,0
image__2059.jpg,0.4819644714895176,0.47413304779662846,1
image__2088 (2).jpg,0.39058004132054613,0.560947019604573,0
image__2088.jpg,0.48902950985847593,0.48340582607529964,1
image__2117.jpg,0.40133213652043953,0.5362606190662326,1
image__2146.jpg,0.39695471735797017,0.5272380749823645,0
image__2175 (2).jpg,0.40052132981218225,0.5427578012157327,1
image__2175.jpg,0.48629806221198657,0.48577954051634453,1
image__2204.jpg,0.4032439889724898,0.6015589543643419,1
image__2233.jpg,0.4005841256171584,0.5676871562024712,1
image__2262.jpg,0.39837169312213516,0.550580268943432,0
image__2291.jpg,0.3967891444250625,0.5980837844693223,0
image__232 (2).jpg,0.40167530821508546,0.5597163686743439,1
image__232.jpg,0.47671749390227525,0.49014313642893614,1
image__2320.jpg,0.4038464185115996,0.5832688848503156,1
image__2349.jpg,0.4020880719801538,0.5670367663632254,1
image__2378.jpg,0.4042107185933531,0.5672872558953215,1
image__2407.jpg,0.39910624904410674,0.5714719035819072,0
image__2436.jpg,0.3997909967382415,0.5694800781691356,0
image__2465.jpg,0.40501263975670504,0.5551623665688609,1
image__2494.jpg,0.4021827573089732,0.5389856714824569,1
image__2523.jpg,0.40233161106725746,0.5725741777820462,1
image__2552 (2).jpg,0.40769861824154663,0.5582246353627155,1
image__2581.jpg,0.3950811826250865,0.5750212104616754,0
image__261 (2).jpg,0.40635159637772356,0.5688676045153515,1
image__261.jpg,0.4726771920405327,0.4811143123035069,1
image__2610 (2).jpg,0.3998718705812221,0.5210814057433999,0
image__2639 (2).jpg,0.39772651647660323,0.4758921762142748,0
image__2668.jpg,0.3903092622943146,0.5462036319625295,0
image__2697.jpg,0.4172230131841925,0.504982690073486,1
image__2726.jpg,0.39572641924090507,0.49662889485068545,0
image__2755.jpg,0.399774927891166,0.5069137496916281,0
image__2784.jpg,0.3892479477165671,0.5721415644794257,0
image__2813.jpg,0.3903610378662592,0.5354806675879652,0
image__2842.jpg,0.391258266865979,0.599371931572648,0
image__2871.jpg,0.3943371142975533,0.5693016013758577,0
image__29.jpg,0.40606859418793606,0.5105584825318076,1
image__290 (2).jpg,0.4024779948009942,0.5478139727353378,1
image__290.jpg,0.47831124053981866,0.5449538612958292,1
image__2900 (2).jpg,0.39755736484445015,0.5490283446497163,0
image__2958 (2).jpg,0.3921514825421202,0.5658293694027122,0
image__3074 (2).jpg,0.39066955063627107,0.5739873274722107,0
image__3103 (2).jpg,0.39540573349806535,0.4937902943766348,0
image__3132 (2).jpg,0.39770344794239615,0.5351558617166721,0
image__319 (2).jpg,0.40719584837425354,0.51764715861208,1
image__319.jpg,0.47981167705795613,0.4724899799521658,1
image__3190 (2).jpg,0.3993473231819875,0.5194558221565193,0
image__3422 (2).jpg,0.39675117521183456,0.5512409126542137,0
image__3451 (2).jpg,0.39351383155029673,0.5469561863243463,0
image__348.jpg,0.4086831634167384,0.4605297108317956,1
image__3480 (2).jpg,0.39584770533009317,0.5230081361809215,0
image__3509 (2).jpg,0.3945324686503726,0.5467960698640445,0
image__3625.jpg,0.4960890268843865,0.5013753747353327,1
image__3654 (2).jpg,0.3921220314988353,0.5665447212319065,0
image__377 (2).jpg,0.40455614401474904,0.5080612090700652,1
image__377.jpg,0.4752045805709246,0.45167186696146405,1
image__3770 (2).jpg,0.4236371316523032,0.6431540076999779,1
image__406 (2).jpg,0.3992602265642476,0.566204082199186,0
image__406.jpg,0.4769148107804264,0.4871230368754011,1
image__4176.jpg,0.44397295949234783,0.6247880885261843,1
image__4205.jpg,0.4292970792622032,0.6397137205160865,1
image__4263 (2).jpg,0.3800694540862649,0.43903888861707047,0
image__4292.jpg,0.5439615782148279,0.5133832292357456,1
image__435 (2).jpg,0.4084123928153299,0.5946443790911644,1
image__435.jpg,0.47580920511909375,0.4850799199187744,1
image__4408.jpg,0.5211462881873398,0.52421874733751,1
image__4437.jpg,0.5031299938768949,0.4568038136407896,1
image__4466.jpg,0.4616052086868306,0.5507006858790392,1
image__4582.jpg,0.5191605447549791,0.4826701750638735,1
image__464 (2).jpg,0.4062661633657051,0.5920868594373944,1
image__464.jpg,0.4788596470323446,0.4642086214259363,1
image__4698.jpg,0.3880287292202882,0.49762922728924064,0
image__4727.jpg,0.4047833829769359,0.5083281632028227,1
image__493 (2).jpg,0.40868782015053395,0.5825576809080087,1
image__493.jpg,0.47790874730327626,0.46929954671048457,1
image__4988.jpg,0.458350949895495,0.56737717762219,1
image__5017.jpg,0.4421133501973894,0.5240524035709927,1
image__5046.jpg,0.40780959066157685,0.5485283044389917,1
image__5162.jpg,0.40457995562468874,0.5557828994176331,1
image__522.jpg,0.4065355146619281,0.5473737670441291,1
